N,P,K,temperature,humidity,ph,rainfall,label
15,48,23,27.331089,81.279569,6.707752,50.794417,mungbean
40,80,101,21.402615,18.181583,7.279443,82.32786,chickpea
58,53,51,32.109358,92.069152,6.998343,157.672886,papaya
113,32,37,25.259639,62.616017,6.548053,191.132779,coffee
74,49,43,26.05888,88.092496,6.815016,253.793038,rice
93,18,41,28.854157,92.398189,6.677731,20.2,muskmelon
64,52,35,22.345677,84.870169,5.915594,223.193568,rice
71,31,44,25.435393,77.482588,6.972115,198.213576,jute
118,56,15,23.821647,82.05364,6.817057,70.452744,cotton
17,66,22,27.312671,50.389964,6.139466,137.369003,pigeonpeas
51,46,27,30.427412,54.529712,6.908774,75.568727,blackgram
115,24,46,27.02761,90.302859,5.403535,20.2,muskmelon
32,21,29,25.986514,92.804484,6.03105,176.46156,coconut
87,33,43,22.04201,75.622289,6.770471,258.709658,rice
25,17,5,23.265233,93.219774,7.349226,111.571312,orange
13,23,23,29.940874,44.768157,6.294733,87.70053,mango
16,37,35,30.417909,59.054196,5.368912,85.282526,mango
116,26,48,30.205782,91.007515,5.599318,20.367034,muskmelon
102,36,53,19.452209,75.574215,6.653113,220.264392,rice
12,144,205,22.591596,90.252681,5.500426,129.094387,apple
17,23,18,26.146076,88.271076,6.690307,31.919135,mungbean
56,65,44,33.830052,94.737446,7.213632,160.368939,papaya
100,88,49,25.755669,82.728686,6.004745,76.504913,banana
55,55,21,32.926896,56.404274,7.857722,67.958208,blackgram
92,20,49,26.400517,90.661467,6.82617,20.2,muskmelon
14,129,194,23.616025,90.906117,5.876423,92.607231,apple
21,23,32,27.025851,95.363869,5.512795,166.229532,coconut
50,61,55,34.065537,89.026246,6.584537,133.903588,papaya
20,53,23,25.146391,38.576836,6.350411,162.079262,pigeonpeas
74,36,49,23.53228,79.444861,6.908071,195.373974,jute
18,135,203,23.169134,96.001562,6.072068,118.621361,apple
18,133,193,21.636566,91.487942,6.061985,124.158544,apple
55,44,21,24.943782,73.865463,6.22443,94.730197,maize
30,48,24,27.580686,79.725583,5.863879,50.729951,mungbean
4,132,196,23.783142,91.605677,6.222506,132.891551,apple
20,46,18,26.180973,73.372127,7.368724,28.887783,lentil
18,129,205,22.397309,79.779993,6.424561,71.766891,grapes
63,59,14,23.48248,79.201098,6.74845,235.017402,rice
95,8,57,30.113542,88.172133,7.109855,42.710361,watermelon
17,82,22,22.708566,61.894947,6.590788,77.654581,lentil
23,117,205,21.85122,91.730409,5.840399,112.065022,apple
26,139,205,21.524894,80.622546,6.077035,73.606416,grapes
32,58,75,20.438419,14.949992,7.395699,60.367694,chickpea
67,53,15,25.59281,65.124632,5.58803,54.302041,maize
101,79,57,28.2783,81.151885,6.158547,101.091533,banana
22,68,23,17.337911,21.449386,5.484463,74.027634,kidneybeans
16,15,8,24.188497,94.565801,6.54545,111.107844,orange
16,31,21,27.595224,38.628014,5.73045,133.653605,mango
111,24,38,22.342412,63.78352,7.880347,96.214215,coffee
35,67,53,34.124862,92.00855,6.281352,147.942726,papaya
26,131,197,26.767666,83.289905,6.24524,90.145149,grapes
21,132,205,22.989656,85.715699,5.536483,65.929254,grapes
22,15,26,22.790286,92.526614,5.185703,190.211804,coconut
111,42,18,24.168215,72.324104,7.092244,83.771769,cotton
88,46,71,23.295615,84.057755,6.06762,280.881329,rice
18,52,26,24.561752,29.520985,5.731502,136.59153,pigeonpeas
43,60,14,27.13533,59.787205,6.997358,64.59341,blackgram
22,72,78,22.334146,14.888139,7.849775,67.711132,chickpea
13,73,22,29.478426,74.57036,6.208327,57.038458,lentil
25,82,25,16.260654,21.409426,5.944988,108.628532,kidneybeans
13,136,205,23.985552,94.352175,5.398279,106.560197,apple
18,16,30,19.832065,94.486764,6.249747,94.105797,pomegranate
16,15,49,20.163666,88.602583,6.699713,76.514694,pomegranate
76,38,49,27.675692,75.780234,7.075444,187.080725,jute
103,14,52,28.399704,93.562837,6.959394,20.2,muskmelon
18,60,22,25.577238,45.718896,5.223334,199.871686,pigeonpeas
91,58,36,25.854592,76.194964,7.228484,187.218668,jute
89,52,40,26.549403,74.374708,7.079703,162.35745,jute
24,20,28,31.285833,44.17437,5.499712,119.296461,mango
8,15,45,21.521703,96.29266,6.152736,147.003578,pomegranate
17,41,27,24.199322,51.899397,6.784398,39.317444,mothbeans
26,71,16,31.794576,70.495616,7.069981,82.28693,blackgram
91,49,34,22.055559,83.536262,6.734277,225.926459,rice
9,70,16,25.344889,71.737499,6.835218,57.606137,lentil
18,80,23,30.965394,63.315371,6.791394,56.762424,blackgram
20,53,13,27.424231,45.474313,6.455557,51.063448,mothbeans
30,128,192,22.724524,78.438881,6.064251,80.334127,grapes
109,11,50,25.339977,84.295261,6.40371,54.86094,watermelon
22,37,25,31.082548,90.590281,5.920251,34.559431,mungbean
93,47,31,20.60477,88.681287,6.958804,121.139402,cotton
20,52,41,35.84012,92.00529,6.488003,154.71088,papaya
100,23,50,29.540431,83.516733,6.65537,53.63788,watermelon
15,36,24,33.172688,49.998491,5.260158,99.885653,mango
94,80,64,28.848982,76.131369,6.246666,91.799008,banana
19,61,21,18.528028,20.70097,5.804177,101.464517,kidneybeans
9,47,22,26.041633,92.161408,6.598895,47.564033,mungbean
90,13,58,26.627342,89.904935,6.186957,32.92175,muskmelon
27,10,29,24.974519,94.100275,6.227419,176.271315,coconut
19,64,21,20.578809,21.610127,6.056099,89.834359,kidneybeans
6,16,38,21.262613,90.946103,6.077603,105.837586,pomegranate
39,56,21,31.198944,76.891674,7.118391,73.866918,blackgram
45,91,19,34.870565,61.614267,6.793508,105.513507,blackgram
106,10,51,26.174811,84.520418,7.107369,54.16583,watermelon
115,87,60,28.002814,81.281848,5.569705,98.333255,banana
17,18,39,22.402192,90.003858,6.563626,91.009517,pomegranate
113,32,36,26.262932,76.526479,6.963474,124.173675,coffee
40,61,50,32.321211,91.41423,6.635254,140.931785,papaya
75,62,46,23.362466,78.504835,6.157382,161.301243,jute
23,20,32,29.064801,95.712996,6.359121,172.067097,coconut
19,12,15,23.267519,91.696443,7.781178,115.653319,orange
24,22,20,23.86098,93.02667,5.04854,149.275815,coconut
106,8,52,20.652453,85.726811,6.154724,46.17467,watermelon
24,145,181,19.578908,92.950503,5.50787,84.00723,apple
65,56,49,35.273896,93.567423,6.868731,135.600598,papaya
82,14,62,28.445601,94.149444,5.87432,28.755326,muskmelon
101,25,39,23.746416,93.827336,6.022037,22.55681,muskmelon
110,47,17,20.116801,76.872563,6.957612,35.792648,cotton
18,136,205,25.138166,76.904624,5.71846,68.890946,grapes
68,58,35,23.171656,77.038213,6.705126,169.695877,jute
57,37,42,22.758984,80.331959,7.066069,164.164486,jute
24,137,205,24.314279,80.262114,5.703441,69.930233,grapes
11,74,27,23.07713,62.135699,6.60048,38.606279,lentil
50,74,37,22.083403,86.4783,6.857502,274.146653,rice
18,44,26,29.654087,52.300023,5.587142,98.644142,mango
15,72,7,23.912689,68.632025,6.817206,35.27686,lentil
22,135,198,21.680517,90.699413,6.182486,110.952675,apple
18,42,26,27.901636,78.97466,6.310077,64.321391,mungbean
22,18,34,26.842831,93.484084,6.971851,164.570684,coconut
75,52,34,23.122683,77.859031,6.226977,235.276247,rice
52,40,9,24.765186,68.628274,7.489855,113.814523,maize
24,27,18,30.694153,45.159613,5.88513,96.210871,mango
17,11,50,19.893955,88.058518,6.443633,106.855034,pomegranate
114,49,18,24.640501,81.624813,7.127198,89.37434,cotton
20,62,25,24.704972,62.599029,6.984147,68.558495,lentil
95,20,54,26.989035,90.512367,7.158203,27.224184,muskmelon
22,9,11,19.313679,90.365477,7.117204,134.016873,orange
20,129,200,26.115442,82.838597,5.954144,67.460735,grapes
18,56,19,25.968031,69.347788,6.116571,50.060406,mothbeans
91,34,28,29.539954,59.54308,7.166532,160.773577,coffee
16,55,16,19.631184,19.905678,5.137773,81.979718,kidneybeans
12,76,19,19.325739,17.642258,5.887707,89.600079,kidneybeans
114,95,50,28.349267,75.017569,5.970757,145.428682,banana
97,18,44,21.869745,88.648462,6.188077,35.324302,watermelon
27,65,21,26.658821,65.377226,5.814955,31.709002,lentil
14,69,20,27.452475,49.075553,6.573538,55.951885,lentil
109,31,22,23.383202,61.390094,7.049204,188.326456,coffee
16,69,29,25.066477,61.654428,5.287986,110.462472,pigeonpeas
58,58,53,35.322733,90.943341,6.44832,136.126345,papaya
39,59,47,36.751788,91.625237,7.304827,139.455272,papaya
15,24,5,25.740027,92.733952,6.629504,128.983064,orange
22,45,26,30.245649,85.682256,6.605633,54.372313,mungbean
87,34,24,22.768877,65.833609,5.653844,56.561977,maize
104,25,57,27.377726,90.778799,6.457362,27.603966,muskmelon
28,25,30,31.409681,45.729603,6.070603,114.16157,mango
60,55,35,24.525863,75.18647,6.802517,197.301173,rice
42,65,12,30.698294,66.41933,7.538087,71.881547,blackgram
81,43,38,21.903171,81.968109,6.428626,225.171015,rice
77,51,17,17.968615,76.074183,6.144387,83.453909,maize
9,130,205,25.227196,75.85781,5.770317,58.042924,grapes
18,55,14,22.903535,58.63345,6.794677,47.014324,lentil
63,45,42,23.733314,84.181397,6.509593,162.686887,jute
128,50,27,26.063178,79.593208,7.68901,79.043095,cotton
107,36,26,21.264902,45.115632,7.036841,173.601788,coffee
114,92,42,26.709792,80.405349,5.959205,102.198048,banana
21,22,43,32.366111,47.111979,6.370931,109.23556,mango
106,10,38,27.771996,82.432946,6.009194,43.293732,watermelon
24,15,7,25.32104,93.526547,7.800769,98.353968,orange
107,13,53,25.166139,86.282267,6.949371,45.953714,watermelon
28,48,13,25.715343,39.047328,6.811315,68.190452,mothbeans
23,66,23,29.230596,59.473145,5.597801,138.299806,pigeonpeas
124,56,16,22.421627,76.985454,7.720604,112.323588,cotton
118,36,21,24.039075,73.844311,6.205706,76.707371,cotton
34,119,202,26.010725,91.728627,6.292389,127.25694,apple
14,64,20,19.226472,17.862848,5.28699,136.083208,kidneybeans
117,53,15,23.955169,70.289721,6.888197,129.385856,cotton
20,31,32,32.300885,55.65871,5.546564,86.061194,mango
71,48,34,24.94824,86.233698,6.503889,237.671747,rice
13,136,205,20.040704,90.066118,5.748173,95.218377,apple
24,142,205,24.192951,82.143874,5.847685,62.252568,grapes
12,134,205,25.543418,91.959552,5.801878,115.526804,apple
33,66,10,33.006861,55.222602,7.315431,84.873988,blackgram
18,14,37,26.2962,87.333433,6.574851,123.247178,pomegranate
50,62,56,41.063116,94.100073,7.484827,127.436724,papaya
105,68,13,23.712764,71.827324,6.818047,66.303946,maize
30,16,25,24.750334,96.508739,6.093085,192.991696,coconut
18,26,25,34.106434,66.818748,5.950905,97.429771,mango
21,143,192,20.941359,93.675804,5.832596,92.820779,apple
19,132,199,23.148982,75.894779,5.836078,66.24833,grapes
17,20,20,23.875357,87.951946,6.760258,102.042275,orange
12,9,34,18.734552,94.402929,6.065038,96.701919,pomegranate
8,74,24,30.193128,23.221913,5.398588,142.596297,pigeonpeas
22,15,34,22.644415,91.19728,5.709692,96.973176,pomegranate
99,81,42,27.684756,86.773669,5.578981,83.466213,banana
106,88,52,32.138575,81.783816,6.035189,119.0799,banana
15,51,16,27.79469,47.717997,6.839901,40.259348,mothbeans
42,74,30,27.285543,69.396396,6.879076,53.408532,blackgram
30,44,13,29.220328,81.735909,7.212376,59.385757,mungbean
38,63,77,20.899855,15.062688,8.357737,95.903149,chickpea
55,74,21,27.059923,66.893194,7.153529,87.732624,blackgram
101,31,31,28.476749,59.80528,6.61903,174.976575,coffee
122,46,23,19.427387,81.305554,6.372689,79.394122,cotton
14,20,30,31.39762,51.656786,6.248676,94.048171,mango
58,58,41,33.957036,91.744733,6.441265,128.109355,papaya
23,9,7,24.211246,91.056528,6.37959,105.101334,orange
133,40,26,25.396488,77.986586,6.884913,79.780014,cotton
17,19,35,19.899091,91.944834,6.554388,120.18446,pomegranate
23,137,192,22.151601,84.201922,6.205346,81.080909,grapes
89,81,45,28.928426,77.818304,5.311569,114.228412,banana
47,61,23,26.173435,60.009848,5.498697,105.717911,maize
21,21,32,30.093346,96.41048,6.321249,178.003046,coconut
22,47,23,28.549718,73.352751,6.205384,65.795648,mothbeans
10,32,28,33.514192,55.981399,5.372911,100.643826,mango
25,44,30,26.019112,46.433959,5.350449,92.135665,mango
10,133,191,22.576198,92.973203,5.67893,104.551977,apple
96,20,30,30.854587,90.540565,6.835852,20.2,muskmelon
18,52,18,25.84442,70.762886,7.3332,43.102833,lentil
24,16,33,19.45852,91.654657,6.590496,120.47176,pomegranate
85,96,35,25.599103,84.111542,6.295978,89.641576,banana
23,138,200,21.245978,93.88228,6.068472,119.957617,apple
18,19,12,15.528348,94.851,6.598679,89.283055,orange
43,67,54,36.776615,89.780025,6.941567,159.363544,papaya
15,67,12,28.476009,64.039107,6.875561,38.86947,lentil
134,49,11,27.423586,77.253078,7.020717,75.370827,cotton
104,28,32,23.156466,62.026959,6.187629,139.41989,coffee
25,10,34,26.880626,96.950207,5.875454,200.123315,coconut
17,68,20,24.841493,75.817447,7.656877,39.163612,lentil
23,132,199,20.910594,91.942586,5.887153,120.926949,apple
112,29,44,28.48511,89.284894,6.554467,20.2,muskmelon
35,74,11,30.469581,59.697814,7.443966,65.593709,blackgram
36,87,16,28.432478,63.556232,6.112018,77.398075,blackgram
28,59,29,24.065097,51.776198,5.503094,61.116539,pigeonpeas
34,75,90,18.284844,20.813021,7.522242,83.980435,chickpea
92,55,44,22.165305,81.003856,5.515546,212.665499,rice
107,53,11,27.79657,78.360378,6.557566,86.361885,cotton
22,71,24,29.21292,46.371983,5.317647,169.862074,pigeonpeas
17,73,13,21.72641,14.859332,6.272547,88.031427,kidneybeans
67,43,18,17.051963,51.456345,7.359665,70.618545,maize
106,82,43,29.103182,80.673504,6.317969,97.961161,banana
67,42,45,26.125768,82.008183,7.044364,146.63137,jute
17,13,7,23.095826,93.24489,7.165502,104.619283,orange
45,65,54,32.545637,94.857144,6.980238,119.339943,papaya
27,14,27,28.841978,93.541252,5.558971,194.121063,coconut
28,45,18,30.70408,53.484576,6.284022,43.561827,mothbeans
77,55,40,26.765478,82.141054,7.23016,219.594232,rice
26,129,205,22.871822,83.491029,6.350165,56.971352,grapes
15,75,21,26.214645,66.279765,6.747404,44.896378,lentil
51,62,44,32.188203,91.895293,6.583988,153.266501,papaya
41,83,82,19.729951,14.3,6.984886,76.032277,chickpea
31,61,88,17.826744,14.3,6.990849,77.908306,chickpea
19,131,181,22.03575,90.789078,5.844028,93.539433,apple
106,9,48,24.518351,88.957039,7.512148,52.603051,watermelon
83,39,24,22.049006,88.514462,6.055835,260.695118,rice
38,61,54,36.876323,92.081343,6.482921,126.667749,papaya
26,50,24,26.707335,83.237695,6.968778,39.755831,mungbean
86,48,38,27.801599,77.642206,6.764834,180.348422,jute
37,67,56,33.684165,93.282072,6.411938,144.950352,papaya
18,13,32,19.556867,91.072109,6.106607,122.033543,pomegranate
18,134,205,23.163836,91.935919,5.414353,117.715621,apple
74,48,51,25.169879,78.279023,6.716531,166.00636,jute
50,83,16,30.149786,62.669695,7.270913,49.513531,blackgram
81,53,10,22.369722,54.327796,7.4465,70.445693,maize
17,17,43,21.236843,92.679501,6.182557,106.527222,pomegranate
17,77,17,23.369007,39.289317,5.839289,181.66309,pigeonpeas
100,14,54,29.56767,86.819147,5.732514,26.439247,muskmelon
20,53,23,28.056927,81.649396,7.013052,35.826243,mungbean
37,64,20,32.831352,64.776171,7.081705,52.317058,blackgram
89,43,35,22.665716,86.552549,7.044956,159.340531,jute
18,30,29,29.873744,97.270968,5.498614,204.499081,coconut
27,80,20,31.200532,68.429119,6.7144,65.311235,blackgram
110,37,25,18.789174,82.600888,7.485374,90.52749,cotton
94,12,55,29.762856,84.227469,5.904286,38.969145,watermelon
31,61,14,26.646991,64.772241,6.843024,208.746599,pigeonpeas
89,100,44,28.162706,72.078555,6.39772,111.273438,banana
14,137,200,22.792019,92.22916,5.847667,119.307417,apple
22,144,205,20.369507,92.370743,5.937313,128.612001,apple
18,56,11,22.348177,65.732628,6.588762,42.066322,lentil
42,44,46,30.729038,90.494278,6.762098,109.424507,papaya
32,36,21,27.665139,90.08411,7.655349,63.844968,mungbean
77,58,20,28.575873,66.203351,6.052525,84.207052,maize
23,75,6,25.05473,42.855519,5.308848,155.234075,pigeonpeas
83,25,25,24.937701,64.778491,6.914919,153.709468,coffee
5,21,9,23.640657,88.550045,6.721728,122.828822,orange
16,15,50,23.55665,88.212364,5.871061,119.39605,pomegranate
22,34,19,28.071865,81.131434,6.930945,44.847039,mungbean
91,27,27,20.312601,66.044619,7.227143,151.069732,coffee
88,32,35,22.546193,85.526559,6.057566,249.327899,rice
25,68,14,20.333091,54.039884,6.308955,25.668929,lentil
21,20,25,27.199944,95.854877,5.318154,204.913607,coconut
108,27,30,24.450315,56.167837,7.168158,141.622774,coffee
50,64,16,25.992539,73.235817,6.545944,77.580157,blackgram
19,71,19,26.396883,36.566495,6.935725,143.505486,pigeonpeas
24,132,202,23.21333,81.072313,6.092112,66.242141,grapes
100,18,53,25.657761,82.74184,6.228038,47.804506,watermelon
21,18,9,19.75456,95.187856,6.587966,102.24199,orange
73,47,49,25.897554,77.501432,6.379905,234.33246,rice
24,72,15,19.542074,19.779899,6.132707,116.462556,kidneybeans
42,72,71,19.106099,16.820783,7.68125,71.741947,chickpea
88,28,29,26.485316,55.630621,6.509753,125.189755,coffee
95,101,57,30.855928,79.430873,5.856639,89.154556,banana
15,33,30,33.315296,46.919765,6.684276,93.14242,mango
87,14,51,28.342638,95.671404,6.219704,22.153592,muskmelon
24,17,9,24.184069,88.488133,7.241493,110.492819,orange
89,44,38,28.6157,73.010661,6.163611,217.041787,jute
77,53,51,23.669372,77.596653,6.496923,109.79333,jute
92,21,36,28.768409,91.183733,6.456446,28.345175,muskmelon
24,52,22,27.272825,85.16914,6.593758,38.135088,mungbean
132,35,23,27.415581,81.360689,6.777325,48.627188,cotton
18,135,205,21.17736,93.52047,6.342345,111.080245,apple
101,25,28,20.107408,58.876437,7.025362,173.720179,coffee
25,53,20,26.340315,83.568361,6.631897,55.631613,mungbean
18,56,17,24.563463,72.960292,6.546512,41.706065,lentil
119,19,47,31.282938,94.47296,6.291308,34.678429,muskmelon
89,54,22,21.20285,62.401349,6.172115,87.667198,maize
21,67,24,24.928673,70.705898,6.840218,54.144737,lentil
20,18,30,24.486285,94.932188,5.53824,198.836079,coconut
44,60,91,21.282186,16.14986,8.555099,93.115838,chickpea
18,75,23,19.360946,20.71473,6.128617,94.380582,kidneybeans
91,25,30,22.160771,65.097005,6.864282,165.824521,coffee
91,96,42,29.821349,82.292627,5.875625,77.173912,banana
24,55,19,23.717234,52.281552,6.510438,45.409866,mothbeans
93,24,55,24.645922,83.31738,6.625989,43.979252,watermelon
105,78,55,30.478394,75.11029,6.187416,88.399961,banana
37,67,15,26.360344,61.677797,6.936663,72.096777,blackgram
123,34,31,26.019824,63.304455,6.922924,129.152078,coffee
12,63,21,20.254704,76.784031,5.678659,130.576323,pigeonpeas
77,36,40,25.492267,82.117675,5.948213,186.005618,jute
30,77,9,27.752451,65.89871,7.429825,67.606088,blackgram
27,133,178,23.701371,80.86873,5.940281,82.382809,grapes
22,130,204,25.176374,83.8053,6.048081,50.175023,grapes
67,48,58,32.717997,93.34374,6.969188,127.932173,papaya
20,29,38,28.823273,50.088214,5.979773,119.521429,mango
6,52,29,28.873237,55.442347,6.088159,48.940336,mothbeans
81,61,45,22.063559,81.004143,6.13495,292.460735,rice
19,77,18,18.939894,14.3,5.263226,108.9005,kidneybeans
14,124,204,26.184415,78.226793,5.984629,58.053657,grapes
112,23,59,26.996738,88.137779,6.300301,37.952722,watermelon
20,11,5,26.287755,92.559391,6.954401,110.789363,orange
122,44,12,28.399346,83.425373,6.860788,89.029849,cotton
22,69,23,23.599168,19.47126,6.423723,113.29731,kidneybeans
15,63,17,27.568503,27.841921,5.027135,189.386773,pigeonpeas
17,88,28,30.416098,55.311354,6.703598,117.181848,pigeonpeas
43,74,74,19.376249,14.74254,7.051661,49.942065,chickpea
24,18,47,24.206257,94.38628,5.826508,127.089899,pomegranate
18,134,205,25.713575,82.907542,5.909961,80.316804,grapes
21,7,31,24.480427,93.849353,6.37177,180.834383,coconut
100,84,47,25.887992,80.692302,6.961935,49.274521,banana
10,23,49,25.640392,91.576043,6.282926,134.091337,pomegranate
75,35,47,27.362918,78.554863,6.533465,254.478068,rice
116,58,40,25.299627,74.774978,5.679866,98.968888,banana
114,77,36,27.817707,83.244429,5.565701,115.846182,banana
82,81,45,24.784447,78.592127,5.6978,126.995047,banana
119,78,22,27.112292,77.890621,7.61281,67.101442,cotton
117,18,52,24.626491,83.98889,5.92934,37.350722,watermelon
15,38,16,27.944911,87.54063,6.894474,27.737938,mungbean
15,15,35,33.777298,53.518276,5.937263,90.924025,mango
19,23,36,24.292648,94.717427,6.111915,118.535475,pomegranate
107,20,54,29.705092,91.428578,6.255508,21.260799,muskmelon
14,16,5,21.001696,90.284144,6.663082,101.146047,orange
94,60,27,23.412358,54.415282,6.387028,99.183103,maize
83,67,59,30.131053,79.861141,6.101892,117.360791,banana
93,51,42,24.604924,80.339044,6.798474,187.354048,jute
97,23,29,22.283826,68.761827,6.867931,143.783482,coffee
64,60,28,31.976046,49.854226,6.907772,91.10486,blackgram
34,37,19,28.95425,66.825629,7.116831,55.17523,mothbeans
101,12,46,32.239826,91.565955,6.090292,28.891992,muskmelon
36,64,19,31.626876,68.974987,7.145547,47.269736,blackgram
17,134,202,21.564269,82.154596,5.933092,44.39153,grapes
27,130,205,20.268702,88.036964,6.030489,71.155116,grapes
109,26,15,24.086017,71.882681,6.97712,91.152557,cotton
18,129,205,25.842825,82.7878,6.138125,68.578969,grapes
29,69,26,30.827942,45.98333,5.839072,168.947815,pigeonpeas
23,18,5,20.750712,96.554641,7.573554,93.726521,orange
13,70,20,27.711524,55.064162,6.681494,52.262523,mothbeans
19,24,32,30.741887,44.326705,5.795859,94.659189,mango
79,34,44,22.468124,78.357368,7.173158,176.737321,jute
13,28,33,33.644619,50.284366,5.266929,87.506226,mango
17,66,18,18.194305,59.752553,6.992244,32.834276,lentil
31,46,21,26.058754,63.294718,6.307503,74.381838,mothbeans
24,49,17,26.743052,88.851057,6.889363,55.436865,mungbean
46,70,59,39.620836,87.661951,6.919651,153.074555,papaya
21,15,23,25.473618,92.402846,6.971981,107.9078,orange
110,95,40,27.847854,79.719173,6.086883,92.485242,banana
13,19,24,22.940647,95.463928,6.276427,188.20952,coconut
20,39,22,28.498982,53.938018,5.636264,72.291613,mango
19,49,16,33.634336,60.204098,6.894488,59.702341,blackgram
80,51,23,20.220037,84.227325,5.863255,62.697727,maize
97,13,52,30.760878,95.449173,6.999419,25.39764,muskmelon
46,72,16,29.445013,57.723152,6.799028,93.337834,blackgram
108,40,48,24.230453,77.573294,6.915617,132.136311,jute
115,78,61,28.190747,81.286535,6.266898,92.5171,banana
27,19,8,23.784976,90.945944,7.542443,110.466307,orange
14,67,18,22.083245,51.728616,7.020784,49.494433,lentil
77,59,21,23.984581,73.405235,7.272575,80.260574,maize
16,49,14,26.488797,84.238813,6.101097,58.44896,mungbean
115,42,20,27.512126,87.403327,7.412141,70.089239,cotton
95,37,24,26.171909,81.886381,7.198549,57.790653,cotton
101,32,34,23.100374,48.584943,6.992458,147.765818,coffee
14,41,23,27.224825,73.842976,7.083136,49.115751,mungbean
24,67,26,19.681372,20.896138,5.950252,101.070668,kidneybeans
28,52,87,19.208012,14.3,7.222037,101.341222,chickpea
27,54,21,27.899068,94.119715,6.817989,76.123849,mungbean
18,16,47,20.815971,91.629049,5.929342,114.209129,pomegranate
13,60,13,26.110309,84.737472,6.59527,44.954983,lentil
21,74,16,26.62781,58.114488,7.354379,46.880041,lentil
73,35,36,20.803831,83.466393,6.630829,155.093401,rice
85,22,53,24.330765,76.964101,5.859528,48.675483,watermelon
97,44,50,24.494063,85.608841,7.233979,219.693645,jute
18,13,31,20.042721,88.738326,7.811622,121.435178,pomegranate
19,73,11,28.633274,54.573179,6.83719,56.922589,lentil
19,51,14,31.447299,64.6249,6.849901,62.381988,blackgram
20,141,205,22.298819,82.702426,6.247777,76.258778,grapes
12,27,25,28.345145,57.232113,5.626945,92.498883,mango
76,45,29,23.658197,80.199738,6.139743,248.403047,rice
71,50,38,27.802751,80.527473,6.30662,159.855563,jute
97,79,43,28.077987,79.847739,6.039931,91.863427,banana
117,31,21,23.363698,79.148351,6.951779,84.022779,cotton
94,55,30,25.884875,82.973242,6.715558,135.124756,jute
31,77,75,14.895085,14.3,7.558086,78.451674,chickpea
25,20,31,29.455105,94.493833,5.28216,185.290211,coconut
26,52,15,27.321776,91.26778,6.863854,55.913415,mungbean
14,66,21,25.590128,58.687285,6.415,196.658808,pigeonpeas
109,83,57,26.486605,80.070408,6.301367,111.880399,banana
125,72,49,28.618271,80.98621,5.987685,50.583723,banana
13,82,26,20.54849,51.240212,6.671526,46.630316,lentil
12,49,21,26.530932,83.194322,6.816625,64.486973,mungbean
53,54,56,32.616624,93.906427,6.638441,141.421473,papaya
14,58,30,23.446904,18.344548,5.450262,109.986172,kidneybeans
98,20,38,22.476088,85.510146,7.009709,47.782669,watermelon
24,19,44,25.028295,92.11774,5.66014,175.641697,coconut
15,63,22,18.264994,20.835133,5.697391,77.013877,kidneybeans
57,43,21,27.33032,58.224309,5.422052,79.504692,maize
24,23,36,27.967194,52.310045,7.150953,103.658245,mango
25,136,198,23.243249,83.956858,6.084611,71.088088,grapes
13,47,11,26.351571,56.756689,6.577028,48.369323,mothbeans
53,64,49,33.268434,94.046714,6.083697,132.102811,papaya
15,19,7,22.031057,91.591084,7.641546,107.787888,orange
85,50,30,24.321815,81.749284,6.434636,291.468683,rice
25,28,33,23.363532,96.203765,6.143964,189.810268,coconut
36,57,18,28.62788,61.475698,7.581953,84.779485,blackgram
19,66,23,18.71489,57.674009,6.913923,20.2,lentil
93,19,60,29.576989,87.45957,7.135777,52.45859,watermelon
24,28,30,34.562135,48.922012,5.895949,106.437037,mango
36,32,36,34.111029,64.166872,6.134594,103.429669,mango
17,49,14,24.389889,45.943324,5.761278,146.258013,pigeonpeas
17,16,29,20.135766,90.200574,6.666651,106.226867,pomegranate
14,30,21,26.567687,87.993629,6.537246,49.786522,mungbean
24,53,20,20.780103,20.124293,6.231573,111.022147,kidneybeans
16,49,13,29.250479,55.38534,6.097218,39.339428,mothbeans
14,6,24,30.485776,94.998252,6.21439,154.066978,coconut
35,64,22,22.194635,22.125634,5.981803,144.083149,kidneybeans
59,55,41,23.439714,82.270074,6.700555,242.716521,rice
16,41,20,28.123477,81.351736,7.802087,55.589451,mungbean
62,62,45,23.405885,82.296379,6.418959,186.3543,rice
23,16,44,24.081551,83.440666,5.459818,113.336525,pomegranate
86,42,42,26.606221,81.869927,6.236827,153.779161,jute
23,66,19,24.91664,52.747728,7.499239,50.726479,lentil
18,67,17,26.524712,50.573405,6.460678,55.61515,mothbeans
16,57,12,29.703366,56.401918,5.980831,152.785337,pigeonpeas
24,12,37,15.853921,91.80482,7.196815,110.860597,pomegranate
16,52,19,29.149419,39.872226,6.689243,56.069363,mothbeans
39,66,18,25.632488,52.45071,6.581845,67.561754,blackgram
76,61,41,35.597119,91.038182,6.741532,166.003847,papaya
99,18,30,27.82018,58.081869,6.93365,140.321504,coffee
91,87,53,29.519131,76.857083,6.388978,94.50642,banana
9,24,42,31.616213,50.837197,6.213063,94.334693,mango
33,73,83,19.495922,14.3,7.152156,96.81546,chickpea
101,24,41,29.589184,94.092999,6.889085,34.879427,muskmelon
10,26,31,31.349763,42.628074,6.674292,91.248845,mango
46,77,24,33.746969,70.996081,5.907847,85.512647,blackgram
98,24,57,31.326946,90.922611,6.685551,26.249294,muskmelon
